,basYm,crno,fncoCd,fncoNm,spacsbClsfThqrAmt,spacsbClsfThqrCcnt,spacsbDcd,spacsbDcdNm
2,201206,1101110005953,0010595,삼성생명보험주식회사,18797077580000,476718,A,[일반계정]
3,201206,1101110018443,0010596,흥국생명보험주식회사,5843666354000,206244,A,[일반계정]
4,201206,1101110014970,0010597,교보생명보험주식회사,12406387308000,270374,A,[일반계정]
5,201206,1101110667498,0010599,신한생명보험주식회사,6592744020000,651392,A,[일반계정]
6,201206,1801110078443,0010605,DGB생명보험주식회사,1901571610000,161974,A,[일반계정]
7,201206,2001110014608,0010607,케이디비생명보험주식회사,3022570133000,84456,A,[일반계정]
8,201206,1601110014483,0010608,미래에셋생명보험주식회사,3350258256000,81048,A,[일반계정]
9,201206,1101116429884,0010615,에이아이에이생명보험 주식회사,2310198083000,354519,A,[일반계정]
10,201206,1101110633712,0010616,푸르덴셜생명보험주식회사,1106179560000,23769,A,[일반계정]
11,201206,1101110803092,0010617,오렌지라이프생명보험 주식회사,2832588386000,58768,A,[일반계정]
12,201206,1101110818463,0010618,하나생명보험주식회사,264942560000,9595,A,[일반계정]
13,201206,1101110623606,0010619,DB생명보험주식회사,2091527192000,44056,A,[일반계정]
14,201206,1101110631154,0010620,메트라이프생명보험(주),2716375600000,71900,A,[일반계정]
15,201206,1101110624688,0010622,동양생명보험주식회사,5277956783000,216624,A,[일반계정]
16,201206,1101110705322,0010624,PCA생명보험주식회사,571491440000,14201,A,[일반계정]
17,201206,1101110709232,0010625,처브라이프생명보험주식회사,168703200000,3827,A,[일반계정]
18,201206,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,227901157000,5839,A,[일반계정]
19,201206,1101112762668,0011320,푸본현대생명보험주식회사,410622456000,10137,A,[일반계정]
20,201206,1101113003699,0011388,KB생명보험주식회사,1526246180000,65159,A,[일반계정]
21,201206,1101112940751,0011434,라이나생명보험주식회사,4750874470000,318825,A,[일반계정]
22,201206,1101114390376,0012455,아이비케이연금보험 주식회사,374248000000,8686,A,[일반계정]
23,201206,1101114809377,0013173,농협생명보험주식회사,6335577160000,447233,A,[일반계정]
27,201206,1101110003204,0010593,한화생명보험주식회사,7965432081000,234937,A1,[일반계정]_개인
28,201206,1101110007032,0010594,에이비엘생명보험주식회사,2184735300000,46073,A1,[일반계정]_개인
29,201206,1101110005953,0010595,삼성생명보험주식회사,17171800906000,303307,A1,[일반계정]_개인
30,201206,1101110018443,0010596,흥국생명보험주식회사,5800223354000,204178,A1,[일반계정]_개인
31,201206,1101110014970,0010597,교보생명보험주식회사,10213590633000,214316,A1,[일반계정]_개인
32,201206,1101110667498,0010599,신한생명보험주식회사,6566136020000,649752,A1,[일반계정]_개인
33,201206,1801110078443,0010605,DGB생명보험주식회사,1253878860000,70623,A1,[일반계정]_개인
34,201206,2001110014608,0010607,케이디비생명보험주식회사,2620257724000,66027,A1,[일반계정]_개인
35,201206,1601110014483,0010608,미래에셋생명보험주식회사,3299383756000,73588,A1,[일반계정]_개인
36,201206,1101116429884,0010615,에이아이에이생명보험 주식회사,1685579583000,346252,A1,[일반계정]_개인
37,201206,1101110633712,0010616,푸르덴셜생명보험주식회사,1106179560000,23769,A1,[일반계정]_개인
38,201206,1101110803092,0010617,오렌지라이프생명보험 주식회사,2801478386000,58332,A1,[일반계정]_개인
39,201206,1101110818463,0010618,하나생명보험주식회사,258343560000,5475,A1,[일반계정]_개인
40,201206,1101110623606,0010619,DB생명보험주식회사,2065725192000,43278,A1,[일반계정]_개인
41,201206,1101110631154,0010620,메트라이프생명보험(주),2715076600000,71888,A1,[일반계정]_개인
42,201206,1101110624688,0010622,동양생명보험주식회사,5150499283000,209272,A1,[일반계정]_개인
43,201206,1101110705322,0010624,PCA생명보험주식회사,571491440000,14201,A1,[일반계정]_개인
44,201206,1101110709232,0010625,처브라이프생명보험주식회사,168603200000,3825,A1,[일반계정]_개인
45,201206,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,111397160000,2034,A1,[일반계정]_개인
46,201206,1101112762668,0011320,푸본현대생명보험주식회사,400072456000,9582,A1,[일반계정]_개인
47,201206,1101113003699,0011388,KB생명보험주식회사,1490623180000,48822,A1,[일반계정]_개인
48,201206,1101112940751,0011434,라이나생명보험주식회사,4750874470000,318825,A1,[일반계정]_개인
49,201206,1101114390376,0012455,아이비케이연금보험 주식회사,374248000000,8686,A1,[일반계정]_개인
50,201206,1101114809377,0013173,농협생명보험주식회사,6335577160000,447233,A1,[일반계정]_개인
54,201206,1101110003204,0010593,한화생명보험주식회사,2583396047000,79986,A11,[일반계정]_개인_생존
55,201206,1101110007032,0010594,에이비엘생명보험주식회사,591633200000,10474,A11,[일반계정]_개인_생존
56,201206,1101110005953,0010595,삼성생명보험주식회사,4360672340000,99340,A11,[일반계정]_개인_생존
57,201206,1101110018443,0010596,흥국생명보험주식회사,820193781000,15852,A11,[일반계정]_개인_생존
58,201206,1101110014970,0010597,교보생명보험주식회사,2427005267000,68998,A11,[일반계정]_개인_생존
59,201206,1101110667498,0010599,신한생명보험주식회사,577221970000,22845,A11,[일반계정]_개인_생존
60,201206,1801110078443,0010605,DGB생명보험주식회사,69608720000,1088,A11,[일반계정]_개인_생존
61,201206,2001110014608,0010607,케이디비생명보험주식회사,193160580000,5287,A11,[일반계정]_개인_생존
62,201206,1601110014483,0010608,미래에셋생명보험주식회사,1028135500000,21705,A11,[일반계정]_개인_생존
63,201206,1101116429884,0010615,에이아이에이생명보험 주식회사,43270767000,831,A11,[일반계정]_개인_생존
64,201206,1101110633712,0010616,푸르덴셜생명보험주식회사,219214560000,5024,A11,[일반계정]_개인_생존
65,201206,1101110803092,0010617,오렌지라이프생명보험 주식회사,671628626000,16454,A11,[일반계정]_개인_생존
66,201206,1101110818463,0010618,하나생명보험주식회사,56783960000,824,A11,[일반계정]_개인_생존
67,201206,1101110623606,0010619,DB생명보험주식회사,215938148000,5118,A11,[일반계정]_개인_생존
68,201206,1101110631154,0010620,메트라이프생명보험(주),108729000000,2407,A11,[일반계정]_개인_생존
69,201206,1101110624688,0010622,동양생명보험주식회사,365410769000,8509,A11,[일반계정]_개인_생존
70,201206,1101110705322,0010624,PCA생명보험주식회사,23290240000,429,A11,[일반계정]_개인_생존
71,201206,1101110709232,0010625,처브라이프생명보험주식회사,3745200000,116,A11,[일반계정]_개인_생존
72,201206,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,6494000000,36,A11,[일반계정]_개인_생존
73,201206,1101112762668,0011320,푸본현대생명보험주식회사,33938940000,998,A11,[일반계정]_개인_생존
74,201206,1101113003699,0011388,KB생명보험주식회사,691319480000,16053,A11,[일반계정]_개인_생존
75,201206,1101112940751,0011434,라이나생명보험주식회사,0,0,A11,[일반계정]_개인_생존
76,201206,1101114390376,0012455,아이비케이연금보험 주식회사,374248000000,8686,A11,[일반계정]_개인_생존
77,201206,1101114809377,0013173,농협생명보험주식회사,1559987520000,69343,A11,[일반계정]_개인_생존
81,201206,1101110003204,0010593,한화생명보험주식회사,2583396047000,79986,A111,[일반계정]_개인_(연금보험)
82,201206,1101110007032,0010594,에이비엘생명보험주식회사,591633200000,10474,A111,[일반계정]_개인_(연금보험)
83,201206,1101110005953,0010595,삼성생명보험주식회사,4341923280000,98351,A111,[일반계정]_개인_(연금보험)
84,201206,1101110018443,0010596,흥국생명보험주식회사,820193781000,15852,A111,[일반계정]_개인_(연금보험)
85,201206,1101110014970,0010597,교보생명보험주식회사,2409258267000,67920,A111,[일반계정]_개인_(연금보험)
86,201206,1101110667498,0010599,신한생명보험주식회사,577221970000,22845,A111,[일반계정]_개인_(연금보험)
87,201206,1801110078443,0010605,DGB생명보험주식회사,69608720000,1088,A111,[일반계정]_개인_(연금보험)
88,201206,2001110014608,0010607,케이디비생명보험주식회사,193160580000,5287,A111,[일반계정]_개인_(연금보험)
89,201206,1601110014483,0010608,미래에셋생명보험주식회사,1028135500000,21705,A111,[일반계정]_개인_(연금보험)
90,201206,1101116429884,0010615,에이아이에이생명보험 주식회사,43270767000,831,A111,[일반계정]_개인_(연금보험)
91,201206,1101110633712,0010616,푸르덴셜생명보험주식회사,219214560000,5024,A111,[일반계정]_개인_(연금보험)
92,201206,1101110803092,0010617,오렌지라이프생명보험 주식회사,671628626000,16454,A111,[일반계정]_개인_(연금보험)
93,201206,1101110818463,0010618,하나생명보험주식회사,56783960000,824,A111,[일반계정]_개인_(연금보험)
94,201206,1101110623606,0010619,DB생명보험주식회사,215938148000,5118,A111,[일반계정]_개인_(연금보험)
95,201206,1101110631154,0010620,메트라이프생명보험(주),108729000000,2407,A111,[일반계정]_개인_(연금보험)
96,201206,1101110624688,0010622,동양생명보험주식회사,365410769000,8509,A111,[일반계정]_개인_(연금보험)
97,201206,1101110705322,0010624,PCA생명보험주식회사,23290240000,429,A111,[일반계정]_개인_(연금보험)
98,201206,1101110709232,0010625,처브라이프생명보험주식회사,3745200000,116,A111,[일반계정]_개인_(연금보험)
99,201206,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,6494000000,36,A111,[일반계정]_개인_(연금보험)
100,201206,1101112762668,0011320,푸본현대생명보험주식회사,33938940000,998,A111,[일반계정]_개인_(연금보험)
101,201206,1101113003699,0011388,KB생명보험주식회사,691319480000,16053,A111,[일반계정]_개인_(연금보험)
102,201206,1101112940751,0011434,라이나생명보험주식회사,0,0,A111,[일반계정]_개인_(연금보험)
103,201206,1101114390376,0012455,아이비케이연금보험 주식회사,374248000000,8686,A111,[일반계정]_개인_(연금보험)
104,201206,1101114809377,0013173,농협생명보험주식회사,1559987520000,69343,A111,[일반계정]_개인_(연금보험)
108,201206,1101110003204,0010593,한화생명보험주식회사,4540112226000,136521,A12,[일반계정]_개인_사망
109,201206,1101110007032,0010594,에이비엘생명보험주식회사,1525081000000,30272,A12,[일반계정]_개인_사망
110,201206,1101110005953,0010595,삼성생명보험주식회사,12051147288000,182249,A12,[일반계정]_개인_사망
111,201206,1101110018443,0010596,흥국생명보험주식회사,3956362400000,158581,A12,[일반계정]_개인_사망
112,201206,1101110014970,0010597,교보생명보험주식회사,7334016590000,137313,A12,[일반계정]_개인_사망
113,201206,1101110667498,0010599,신한생명보험주식회사,4810065170000,579247,A12,[일반계정]_개인_사망
114,201206,1801110078443,0010605,DGB생명보험주식회사,647529900000,51417,A12,[일반계정]_개인_사망
115,201206,2001110014608,0010607,케이디비생명보험주식회사,1624484200000,34095,A12,[일반계정]_개인_사망
116,201206,1601110014483,0010608,미래에셋생명보험주식회사,2177522563000,49457,A12,[일반계정]_개인_사망
117,201206,1101116429884,0010615,에이아이에이생명보험 주식회사,1583264506000,339942,A12,[일반계정]_개인_사망
118,201206,1101110633712,0010616,푸르덴셜생명보험주식회사,866376000000,17256,A12,[일반계정]_개인_사망
119,201206,1101110803092,0010617,오렌지라이프생명보험 주식회사,1808082000000,31891,A12,[일반계정]_개인_사망
120,201206,1101110818463,0010618,하나생명보험주식회사,112924000000,1984,A12,[일반계정]_개인_사망
121,201206,1101110623606,0010619,DB생명보험주식회사,1633223500000,31358,A12,[일반계정]_개인_사망
122,201206,1101110631154,0010620,메트라이프생명보험(주),2318698000000,49378,A12,[일반계정]_개인_사망
123,201206,1101110624688,0010622,동양생명보험주식회사,3658509500000,153163,A12,[일반계정]_개인_사망
124,201206,1101110705322,0010624,PCA생명보험주식회사,410676000000,7069,A12,[일반계정]_개인_사망
125,201206,1101110709232,0010625,처브라이프생명보험주식회사,144731000000,3047,A12,[일반계정]_개인_사망
126,201206,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,33103000000,565,A12,[일반계정]_개인_사망
127,201206,1101112762668,0011320,푸본현대생명보험주식회사,230831400000,5235,A12,[일반계정]_개인_사망
128,201206,1101113003699,0011388,KB생명보험주식회사,686440000000,28077,A12,[일반계정]_개인_사망
129,201206,1101112940751,0011434,라이나생명보험주식회사,4747846570000,318619,A12,[일반계정]_개인_사망
130,201206,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A12,[일반계정]_개인_사망
131,201206,1101114809377,0013173,농협생명보험주식회사,3719690000000,335641,A12,[일반계정]_개인_사망
135,201206,1101110003204,0010593,한화생명보험주식회사,1898026025000,89793,A121,[일반계정]_개인_(종신보험)
