,날짜,법인등록번호,고유번호,기업명,직원수,직급구분,직급
180,201206,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
181,201206,1101112762668,0011320,푸본현대생명보험주식회사,3,B2,등록 설계사_교차모집 설계사
182,201206,1101113003699,0011388,KB생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
183,201206,1101112940751,0011434,라이나생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
184,201206,1101114390376,0012455,아이비케이연금보험 주식회사,0,B2,등록 설계사_교차모집 설계사
185,201206,1101114809377,0013173,농협생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
0,201209,1101110003204,0010593,한화생명보험주식회사,4412,A,임직원
1,201209,1101110007032,0010594,에이비엘생명보험주식회사,1679,A,임직원
2,201209,1101110005953,0010595,삼성생명보험주식회사,6653,A,임직원
3,201209,1101110018443,0010596,흥국생명보험주식회사,546,A,임직원
4,201209,1101110014970,0010597,교보생명보험주식회사,4684,A,임직원
5,201209,1101110667498,0010599,신한생명보험주식회사,1415,A,임직원
6,201209,1801110078443,0010605,DGB생명보험주식회사,347,A,임직원
7,201209,2001110014608,0010607,케이디비생명보험주식회사,860,A,임직원
8,201209,1601110014483,0010608,미래에셋생명보험주식회사,1423,A,임직원
9,201209,1101116429884,0010615,에이아이에이생명보험 주식회사,661,A,임직원
10,201209,1101110633712,0010616,푸르덴셜생명보험주식회사,523,A,임직원
11,201209,1101110803092,0010617,오렌지라이프생명보험 주식회사,1064,A,임직원
12,201209,1101110818463,0010618,하나생명보험주식회사,234,A,임직원
13,201209,1101110623606,0010619,DB생명보험주식회사,544,A,임직원
14,201209,1101110631154,0010620,메트라이프생명보험(주),636,A,임직원
15,201209,1101110624688,0010622,동양생명보험주식회사,783,A,임직원
16,201209,1101110705322,0010624,PCA생명보험주식회사,381,A,임직원
17,201209,1101110709232,0010625,처브라이프생명보험주식회사,255,A,임직원
18,201209,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,152,A,임직원
19,201209,1101112762668,0011320,푸본현대생명보험주식회사,489,A,임직원
20,201209,1101113003699,0011388,KB생명보험주식회사,298,A,임직원
21,201209,1101112940751,0011434,라이나생명보험주식회사,652,A,임직원
22,201209,1101114390376,0012455,아이비케이연금보험 주식회사,111,A,임직원
23,201209,1101114809377,0013173,농협생명보험주식회사,784,A,임직원
27,201209,1101110003204,0010593,한화생명보험주식회사,8,A1,임직원_임원
28,201209,1101110007032,0010594,에이비엘생명보험주식회사,7,A1,임직원_임원
29,201209,1101110005953,0010595,삼성생명보험주식회사,9,A1,임직원_임원
30,201209,1101110018443,0010596,흥국생명보험주식회사,7,A1,임직원_임원
31,201209,1101110014970,0010597,교보생명보험주식회사,7,A1,임직원_임원
32,201209,1101110667498,0010599,신한생명보험주식회사,7,A1,임직원_임원
33,201209,1801110078443,0010605,DGB생명보험주식회사,9,A1,임직원_임원
34,201209,2001110014608,0010607,케이디비생명보험주식회사,9,A1,임직원_임원
35,201209,1601110014483,0010608,미래에셋생명보험주식회사,9,A1,임직원_임원
36,201209,1101116429884,0010615,에이아이에이생명보험 주식회사,1,A1,임직원_임원
37,201209,1101110633712,0010616,푸르덴셜생명보험주식회사,7,A1,임직원_임원
38,201209,1101110803092,0010617,오렌지라이프생명보험 주식회사,6,A1,임직원_임원
39,201209,1101110818463,0010618,하나생명보험주식회사,8,A1,임직원_임원
40,201209,1101110623606,0010619,DB생명보험주식회사,5,A1,임직원_임원
41,201209,1101110631154,0010620,메트라이프생명보험(주),5,A1,임직원_임원
42,201209,1101110624688,0010622,동양생명보험주식회사,9,A1,임직원_임원
43,201209,1101110705322,0010624,PCA생명보험주식회사,6,A1,임직원_임원
44,201209,1101110709232,0010625,처브라이프생명보험주식회사,5,A1,임직원_임원
45,201209,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,8,A1,임직원_임원
46,201209,1101112762668,0011320,푸본현대생명보험주식회사,8,A1,임직원_임원
47,201209,1101113003699,0011388,KB생명보험주식회사,8,A1,임직원_임원
48,201209,1101112940751,0011434,라이나생명보험주식회사,6,A1,임직원_임원
49,201209,1101114390376,0012455,아이비케이연금보험 주식회사,3,A1,임직원_임원
50,201209,1101114809377,0013173,농협생명보험주식회사,7,A1,임직원_임원
54,201209,1101110003204,0010593,한화생명보험주식회사,48,A2,임직원_이사대우
55,201209,1101110007032,0010594,에이비엘생명보험주식회사,22,A2,임직원_이사대우
56,201209,1101110005953,0010595,삼성생명보험주식회사,79,A2,임직원_이사대우
57,201209,1101110018443,0010596,흥국생명보험주식회사,12,A2,임직원_이사대우
58,201209,1101110014970,0010597,교보생명보험주식회사,43,A2,임직원_이사대우
59,201209,1101110667498,0010599,신한생명보험주식회사,21,A2,임직원_이사대우
60,201209,1801110078443,0010605,DGB생명보험주식회사,5,A2,임직원_이사대우
61,201209,2001110014608,0010607,케이디비생명보험주식회사,12,A2,임직원_이사대우
62,201209,1601110014483,0010608,미래에셋생명보험주식회사,48,A2,임직원_이사대우
63,201209,1101116429884,0010615,에이아이에이생명보험 주식회사,31,A2,임직원_이사대우
64,201209,1101110633712,0010616,푸르덴셜생명보험주식회사,19,A2,임직원_이사대우
65,201209,1101110803092,0010617,오렌지라이프생명보험 주식회사,35,A2,임직원_이사대우
66,201209,1101110818463,0010618,하나생명보험주식회사,2,A2,임직원_이사대우
67,201209,1101110623606,0010619,DB생명보험주식회사,9,A2,임직원_이사대우
68,201209,1101110631154,0010620,메트라이프생명보험(주),17,A2,임직원_이사대우
69,201209,1101110624688,0010622,동양생명보험주식회사,12,A2,임직원_이사대우
70,201209,1101110705322,0010624,PCA생명보험주식회사,20,A2,임직원_이사대우
71,201209,1101110709232,0010625,처브라이프생명보험주식회사,6,A2,임직원_이사대우
72,201209,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,6,A2,임직원_이사대우
73,201209,1101112762668,0011320,푸본현대생명보험주식회사,9,A2,임직원_이사대우
74,201209,1101113003699,0011388,KB생명보험주식회사,6,A2,임직원_이사대우
75,201209,1101112940751,0011434,라이나생명보험주식회사,25,A2,임직원_이사대우
76,201209,1101114390376,0012455,아이비케이연금보험 주식회사,4,A2,임직원_이사대우
77,201209,1101114809377,0013173,농협생명보험주식회사,2,A2,임직원_이사대우
81,201209,1101110003204,0010593,한화생명보험주식회사,4356,A3,임직원_직원
82,201209,1101110007032,0010594,에이비엘생명보험주식회사,1650,A3,임직원_직원
83,201209,1101110005953,0010595,삼성생명보험주식회사,6565,A3,임직원_직원
84,201209,1101110018443,0010596,흥국생명보험주식회사,527,A3,임직원_직원
85,201209,1101110014970,0010597,교보생명보험주식회사,4634,A3,임직원_직원
86,201209,1101110667498,0010599,신한생명보험주식회사,1387,A3,임직원_직원
87,201209,1801110078443,0010605,DGB생명보험주식회사,333,A3,임직원_직원
88,201209,2001110014608,0010607,케이디비생명보험주식회사,839,A3,임직원_직원
89,201209,1601110014483,0010608,미래에셋생명보험주식회사,1366,A3,임직원_직원
90,201209,1101116429884,0010615,에이아이에이생명보험 주식회사,629,A3,임직원_직원
91,201209,1101110633712,0010616,푸르덴셜생명보험주식회사,497,A3,임직원_직원
92,201209,1101110803092,0010617,오렌지라이프생명보험 주식회사,1023,A3,임직원_직원
93,201209,1101110818463,0010618,하나생명보험주식회사,224,A3,임직원_직원
94,201209,1101110623606,0010619,DB생명보험주식회사,530,A3,임직원_직원
95,201209,1101110631154,0010620,메트라이프생명보험(주),614,A3,임직원_직원
96,201209,1101110624688,0010622,동양생명보험주식회사,762,A3,임직원_직원
97,201209,1101110705322,0010624,PCA생명보험주식회사,355,A3,임직원_직원
98,201209,1101110709232,0010625,처브라이프생명보험주식회사,244,A3,임직원_직원
99,201209,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,138,A3,임직원_직원
100,201209,1101112762668,0011320,푸본현대생명보험주식회사,472,A3,임직원_직원
101,201209,1101113003699,0011388,KB생명보험주식회사,284,A3,임직원_직원
102,201209,1101112940751,0011434,라이나생명보험주식회사,621,A3,임직원_직원
103,201209,1101114390376,0012455,아이비케이연금보험 주식회사,104,A3,임직원_직원
104,201209,1101114809377,0013173,농협생명보험주식회사,775,A3,임직원_직원
108,201209,1101110003204,0010593,한화생명보험주식회사,23627,B,등록 설계사
109,201209,1101110007032,0010594,에이비엘생명보험주식회사,6806,B,등록 설계사
110,201209,1101110005953,0010595,삼성생명보험주식회사,42518,B,등록 설계사
111,201209,1101110018443,0010596,흥국생명보험주식회사,5588,B,등록 설계사
112,201209,1101110014970,0010597,교보생명보험주식회사,22676,B,등록 설계사
113,201209,1101110667498,0010599,신한생명보험주식회사,10679,B,등록 설계사
114,201209,1801110078443,0010605,DGB생명보험주식회사,1583,B,등록 설계사
115,201209,2001110014608,0010607,케이디비생명보험주식회사,4975,B,등록 설계사
116,201209,1601110014483,0010608,미래에셋생명보험주식회사,6031,B,등록 설계사
117,201209,1101116429884,0010615,에이아이에이생명보험 주식회사,1926,B,등록 설계사
118,201209,1101110633712,0010616,푸르덴셜생명보험주식회사,2108,B,등록 설계사
119,201209,1101110803092,0010617,오렌지라이프생명보험 주식회사,7025,B,등록 설계사
120,201209,1101110818463,0010618,하나생명보험주식회사,286,B,등록 설계사
121,201209,1101110623606,0010619,DB생명보험주식회사,3279,B,등록 설계사
122,201209,1101110631154,0010620,메트라이프생명보험(주),6202,B,등록 설계사
123,201209,1101110624688,0010622,동양생명보험주식회사,3964,B,등록 설계사
124,201209,1101110705322,0010624,PCA생명보험주식회사,1540,B,등록 설계사
125,201209,1101110709232,0010625,처브라이프생명보험주식회사,1146,B,등록 설계사
126,201209,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B,등록 설계사
127,201209,1101112762668,0011320,푸본현대생명보험주식회사,680,B,등록 설계사
128,201209,1101113003699,0011388,KB생명보험주식회사,1355,B,등록 설계사
129,201209,1101112940751,0011434,라이나생명보험주식회사,2098,B,등록 설계사
130,201209,1101114390376,0012455,아이비케이연금보험 주식회사,0,B,등록 설계사
131,201209,1101114809377,0013173,농협생명보험주식회사,1646,B,등록 설계사
135,201209,1101110003204,0010593,한화생명보험주식회사,21808,B1,등록 설계사_전속 설계사
136,201209,1101110007032,0010594,에이비엘생명보험주식회사,6716,B1,등록 설계사_전속 설계사
137,201209,1101110005953,0010595,삼성생명보험주식회사,39936,B1,등록 설계사_전속 설계사
138,201209,1101110018443,0010596,흥국생명보험주식회사,4510,B1,등록 설계사_전속 설계사
139,201209,1101110014970,0010597,교보생명보험주식회사,20012,B1,등록 설계사_전속 설계사
140,201209,1101110667498,0010599,신한생명보험주식회사,10576,B1,등록 설계사_전속 설계사
141,201209,1801110078443,0010605,DGB생명보험주식회사,1545,B1,등록 설계사_전속 설계사
142,201209,2001110014608,0010607,케이디비생명보험주식회사,4877,B1,등록 설계사_전속 설계사
143,201209,1601110014483,0010608,미래에셋생명보험주식회사,5882,B1,등록 설계사_전속 설계사
144,201209,1101116429884,0010615,에이아이에이생명보험 주식회사,1913,B1,등록 설계사_전속 설계사
145,201209,1101110633712,0010616,푸르덴셜생명보험주식회사,2108,B1,등록 설계사_전속 설계사
146,201209,1101110803092,0010617,오렌지라이프생명보험 주식회사,7025,B1,등록 설계사_전속 설계사
147,201209,1101110818463,0010618,하나생명보험주식회사,286,B1,등록 설계사_전속 설계사
148,201209,1101110623606,0010619,DB생명보험주식회사,1330,B1,등록 설계사_전속 설계사
149,201209,1101110631154,0010620,메트라이프생명보험(주),6202,B1,등록 설계사_전속 설계사
150,201209,1101110624688,0010622,동양생명보험주식회사,3816,B1,등록 설계사_전속 설계사
151,201209,1101110705322,0010624,PCA생명보험주식회사,1540,B1,등록 설계사_전속 설계사
152,201209,1101110709232,0010625,처브라이프생명보험주식회사,1146,B1,등록 설계사_전속 설계사
